case_id,narrative,title,energy_source,energy_level,exposure_type,barrier_status,life_saving_rule,counterfactual_could_be_fatal_or_permanent,counterfactual_reasoning,evidence_phrase,recorded_severity,confidence,evidence_verified,sps,sps_breakdown
200675692,At approximately 4:20 p.m. on January 25  2006  an employee was working on the  roof of a six-story building. The employee was assisting the operator of a  trolley hoist in raising materials onto the roof deck. The company was using a  trolley hoist  operated at the edge of the roof by another employee. As a roll  of roofing material was hoisted  it became caught on the edge of the fifth  floor balcony. The employee reached over to grab the hoisting cable in an  attempt to dislodge the roofing material from the balcony. The employee lost  his balance and was killed  when he fell six stories to the ground. The  employee was not provided with fall protection.,Construction Worker Is Killed In Fall From Roof,mechanical_moving_equipment,high,proximity_line_of_fire,absent,working_at_height,True,The employee's action of reaching for the cable while a hoist was operating at height represents a critical failure in hazard recognition and control; a slight shift in the load or operator movement could have resulted in a fatal fall.,The employee reached over to grab the hoisting cable,{'1': 'fatality'},0.98,True,81.2,"{'energy_level_pts': 4, 'exposure_pts': 2, 'barrier_pts': 3, 'counterfactual_pts': 4, 'raw_total': 13, 'max_possible': 16}"
201923661,On October 4  2005  Employee #1 was operating a motor vessel's boom crane. The  hoist cable  under tension from a load on the crane  became fouled on the  steps leading to the hoist. The fouled cable suddenly released  striking the  employee and causing bruises  contusions  and abrasions on several parts of  his body. Employee #1 died as a result.,Employee Dies After Being Struck By Hoist Cable,mechanical_moving_equipment,high,proximity_line_of_fire,partially_functioning,none,True,A high-tension hoist cable suddenly released due to entanglement with a fixed object creates an immediate and unavoidable impact hazard; even minor adjustments in the cable's path could have resulted in fatal injury.,The hoist cable became fouled on the steps leading to the hoist,{'1': 'fatality'},0.98,False,62.5,"{'energy_level_pts': 4, 'exposure_pts': 2, 'barrier_pts': 0, 'counterfactual_pts': 4, 'raw_total': 10, 'max_possible': 16}"
201798188,At about 11:00 p.m. on April 22  2004  Employee #1 was working in the foundry  building at Gregg Industries  located in El Monte  CA. Employee #1 had been  performing this job for about 6 years. Employee #1 and a coworker were using a  hoist to lift two weights  each weighing 488 pounds  using a unique hook that  was passed through the center of each weight and cradled a horizontal bar that  ran through the center of the bottom weight. The hook was kept in place by  placing a wooden wedge between the back of the hook shank and the weights.  Employee #1 was operating the hoist and the coworker was about 5 feet away.  Employee #1 was using his right hand to operate the hoist buttons and using  his left hand to maintain tension on the hoist cable. The weights were about  4.5 feet above the floor  when Employee #1 began to move the load to his right  and the bottom weight fell and struck his right foot. Employee #1 was  transported to USC Medical Center  where he was hospitalized for 12 days due  to amputation of the right little toe  a pin inserted in the next toe  and a  deep laceration extending from his little toe to the middle of his instep.  Employee #1 said he told another coworker on a previous occasion that the  weight had slipped and was told by that coworker to be careful. The first  coworker  who was working with Employee #1  said he had seen the weight slip  once before while working with Employee #1.,Employee'S Toe Is Amputated When Struck By Weight,mechanical_moving_equipment,high,proximity_line_of_fire,partially_functioning,lifting_operations,True,The weight was supported by a single hook and wedge system with no secondary restraints; a slight shift in the load or a momentary loss of tension could have resulted in a complete detachment and impact to the body. The height of 4.5 feet combined with the weight creates a high potential for serious injury.,The weights were about 4.5 feet above the floor when Employee #1 began to move the load to his right,{'1': 'amputation'},0.98,True,62.5,"{'energy_level_pts': 4, 'exposure_pts': 2, 'barrier_pts': 0, 'counterfactual_pts': 4, 'raw_total': 10, 'max_possible': 16}"
201343431,On September 29  2003  Employee #1 was making final preparations for painting  the inside a city water tower when his hoisting line broke and he fell  approximately 80 ft. Employee #1 was killed.,Employee Killed In Fall When Hoist Line Breaks,mechanical_moving_equipment,high,proximity_line_of_fire,functioning,working_at_height,True,A hoist line failure at 80 feet height represents a significant fall hazard; even a slight change in the line's tension or the worker’s position could have resulted in a fatal impact.,his hoisting line broke and he fell approximately 80 ft,{'1': 'fatality'},0.98,True,62.5,"{'energy_level_pts': 4, 'exposure_pts': 2, 'barrier_pts': 0, 'counterfactual_pts': 4, 'raw_total': 10, 'max_possible': 16}"
200811594,At approximately 6:30 p.m. on September 13  2003  an employee was killed when  the drill line broke  causing the blocks to fall on top of him.,Employee Is Killed When Struck By Falling Blocks,mechanical_moving_equipment,high,proximity_line_of_fire,degraded,hoisting_operations,True,A broken drill line releasing blocks at height represents a high-energy release mechanism with direct line of sight to the worker; even a slight change in block trajectory or speed could have resulted in fatal injury.,the drill line broke causing the blocks to fall on top of him,{'1': 'fatality'},0.98,True,71.9,"{'energy_level_pts': 4, 'exposure_pts': 2, 'barrier_pts': 1.5, 'counterfactual_pts': 4, 'raw_total': 11.5, 'max_possible': 16}"
200081776,On June 6  2003  Employee #1  a crane operator  was using a 52-ton Mobile  American Crane to lift a boat out of winter storage and place it into the  water. When the boom hoist wire rope failed  it recoiled and struck Employee  #1  lacerating his chest.,Crane Is Operator Injured When Hoist Wire Fails,mechanical_rotating_equipment,high,proximity_line_of_fire,degraded,none,True,A high-tonnage rotating crane boom recoiling due to wire rope failure presents a significant risk of direct impact and severe injury; a slight change in the direction of recoil could have resulted in catastrophic trauma.,When the boom hoist wire rope failed  it recoiled and struck Employee #1 lacerating his chest,{'1': 'hospitalized_serious'},0.98,True,71.9,"{'energy_level_pts': 4, 'exposure_pts': 2, 'barrier_pts': 1.5, 'counterfactual_pts': 4, 'raw_total': 11.5, 'max_possible': 16}"
201165032,"At approximately 1:15 p.m. on May 27  2003  Employee #1  an iron worker  was  working with the foreman and other two coworkers in the coker unit of the  refinery. Employee #1 was assigned to operate the air tugger winch at ground  level to elevate a structural steel beam into position as part of the North  Stair Tower Fire Protection Project. The foreman was giving directions and  supervising the project from the twenty-third deck located at the height of  approximately 42 ft. According to the foreman few trials were conducted before  starting the hoisting process and Employee #1 was instructed to operate within  the frame of the winch. However  according to Employee #1 no testing was  performed before the hoisting of the first beam. In addition Employee #1  stated that he was operating the tugger outside the frame because of the  obstruction created by the horizontal iron column. The air tugger winch was  not bolted to the ground and was tied by means of one wire cable. According to  the foreman during the first hoist a strong jerk was observed on the air  tugger cable. Moreover Employee #1 stated that during the hoisting process the  choker on the machine stretched and the winch shifted forward and lifted. At  this time  the foreman gave directions to Employee #1 to stop the winch. After  receiving the signal  Employee #1 reached over to apply the brakes. However   due to the winch displacement  Employee #1 lost his balance and was afraid  that his foot might be caught under the winch and placed his right hand on the  drum. Simultaneously  as Employee #1 reached over to apply brakes  his stomach  came in contact with the ""Up and Down"" control lever activating the tugger  winch in reverse. Employee #1's hand was still on the drum as the winch was  reactivated and his right index and middle finger got caught between the cable  and the drum. At this time a coworker who was standing in close proximity  jumped the barricade and activated the brakes. Employee #1 suffered  amputations of the tips of the right middle and index fingers. Employee #1 was  treated for his injuries but was not hospitalized.",Employee Suffers Amputation Of Fingers,mechanical_caught_in_between,high,proximity_line_of_fire,degraded,none,True,"The winch was not secured and shifted unexpectedly due to a strong jerk, causing the employee's hand to become trapped between the cable and drum. A slight change in the initial jerk or the winch’s movement could have resulted in crushing injuries or further entanglement.",Employee #1's hand was still on the drum as the winch was reactivated and his right index and middle finger got caught between the cable and the drum,{'1': 'amputation'},0.98,True,71.9,"{'energy_level_pts': 4, 'exposure_pts': 2, 'barrier_pts': 1.5, 'counterfactual_pts': 4, 'raw_total': 11.5, 'max_possible': 16}"
202652335,On April 4  2012  a worker was employed as an engineering technician by Rohr   Inc.  now dba Goodrich Aerostructures Group  in Riverside  CA. The firm  manufactured aircraft parts. One of his fingers was caught by the hold-down  device of a machine  and he sustained a laceration of that finger. This was  determined to be a non-serious injury.,Worker Lacerates Finger In Machine Hold,mechanical_caught_in_between,moderate,direct_contact,functioning,point_of_operation,True,A nip point on a machine presents an immediate risk of severe cutting injuries; even a slight adjustment in the worker's position could result in amputation or deep lacerations.,One of his fingers was caught by the hold-down device of a machine,{'1': 'laceration'},0.98,True,56.2,"{'energy_level_pts': 2, 'exposure_pts': 3, 'barrier_pts': 0, 'counterfactual_pts': 4, 'raw_total': 9, 'max_possible': 16}"
201693645,"At approximately 2:40 PM on November 17  2010  Employee #1 was working in the  Wood Department. He had just finished cutting a stack of two 2 ft by 4 ft  wooden boards using a Northtech Industrial Machinery cutoff saw (Model Number  NT-CS-18  Serial Number 040521  18 in. blade diameter  3 600 rpm for saw blade  speed). He removed the wooden boards from the infeed side (right side)  and  from the same infeed side  he then leaned in with his right hand and reached  under the safety protection cover (21.5 in. by 7 in. opening) and through the  point-of-operation. His intention was to pull the wooden boards on the outfeed  side (left side) through to the right side. The cutoff saw was still in  ""activation mode"". As he proceeded to extract the boards  the clamp came down  and pinned his hand/arm to the table. The rotating saw blade came up and  amputated his right hand at the wrist. His foot was away from the foot  operation pedal  and he was unaware of how the saw was activated. The openings  of the safety protection cover and the hold-down clamp hood failed to prevent  him from access to the saw's point-of-operation. The cause of this accident  was failure of the saw's guards to be set up in conformance. Employee #1 was  transported to a medical center. At the medical center  he underwent surgical  procedures and received postoperative care and was then hospitalized.",Employee'S Wrist Contacts Saw  Amputated Hand,mechanical_moving_equipment,high,direct_contact,degraded,point_of_operation,True,"The operator's intentional reach through the point-of-operation while the saw was running, combined with a degraded guard system, created an immediate risk of severe injury or fatality. A slight change in his position or the saw’s operation could have resulted in complete amputation.",He removed the wooden boards from the infeed side (right side).,{'1': 'amputation'},0.98,False,78.1,"{'energy_level_pts': 4, 'exposure_pts': 3, 'barrier_pts': 1.5, 'counterfactual_pts': 4, 'raw_total': 12.5, 'max_possible': 16}"
201127925,At approximately 5:04 p.m. on November 17  2010  Employee #1 was operating a  powered guillotine paper cutter on a printing machine. The machine was in  programmed mode and sheets were automatically moved toward the blade at  selected points. Prior to cutting  Employee #1 used a foot-pedal to bring down  the clamp onto the paper in precutting mode to ensure the stack of paper was  square to the back-gauge and side frames and remained during production  cutting. Cutting required the two-hand control initiation. He had just  finished with a cut and was moving the stack of sheets off of the cutter to a  holding pallet. The machine may have slipped off the program and failed to  advance the sheets for a very short gutter-cut of less than one-half inch. He  held the sheets in place prior to manual clamping  and his finger was caught  under the clamp  crushing the tip of his right index finger. Employee #1 was  transported to a medical center. At the medical center  he underwent surgical  procedures and received treatment that included the removal of the damaged  distal phalangeal bone  and was then released.,Employee Amputates Tip Of Index Finger In Printing Machine,mechanical_moving_equipment,moderate,proximity_line_of_fire,functioning,point_of_operation,True,The guillotine cutter's blade was actively cutting with the clamp in close proximity to the operator’s hand; a slight misjudgment or slippage could have resulted in complete amputation of the finger.,his finger was caught under the clamp crushing the tip of his right index finger,{'1': 'amputation'},0.98,True,50.0,"{'energy_level_pts': 2, 'exposure_pts': 2, 'barrier_pts': 0, 'counterfactual_pts': 4, 'raw_total': 8, 'max_possible': 16}"
201127842,At approximately 11:30 a.m. on October 12  2010  Employee #1 was setting up an  angle cut for a section of 0.625 in. square metal tubing on a HYD-MECH  Model  S23P horizontal band saw. He had been making several trial cuts to get the  correct angle set for the band saw blade. While Employee #1 held the material  against the saw table with his right thumb and index finger  he turned the  control switch to close the jaws on the clamping vice device  which held the  work piece in place during cutting. The tip of the middle finger on his right  hand was caught between the tubing and the left face of the clamp device. The  clamping device severed approximately one-half of the nail on his finger and  that bone was removed. He was transported to a medical center  where he was  treated and received surgery on his damaged right middle finger  including  removal of the bone. After receiving the medical attention  he was released  from the hospital.,Employee Amputates Finger In Clamping Device On Band Saw,mechanical_caught_in_between,moderate,direct_contact,partially_functioning,point_of_operation,True,The clamping device was actively engaged with a rotating blade and the operator's finger was directly in the path of the cutting action; a slight change in hand position or a momentary loss of control could have resulted in complete amputation.,The tip of the middle finger on his right hand was caught between the tubing and the left face of the clamp device,{'1': 'amputation'},0.98,True,56.2,"{'energy_level_pts': 2, 'exposure_pts': 3, 'barrier_pts': 0, 'counterfactual_pts': 4, 'raw_total': 9, 'max_possible': 16}"
201126653,At 12:31 p.m. on March 27  2008  Employee #1 was cutting sheet metal on a  metal-cutting machine. Employee #1 was operating a Niagara Power Squaring  Sheer  Model Number I-6  Serial Number 56720  while cutting pieces of sheet  metal. At the time of this accident  the point of operation and hold-downs  were not guarded as required. There was a guard-strip in front of the point of  operation  which was color coded red and blue but the openings were too wide.  The openings from the table to the 'blue guard' were approximately 1.66 inches  and to the 'red guard' approximately 0.75 inches wide. The distance from the  knife to the guard was approximately 3.25 inches and from the hold-downs to  the guard was 0.625 inches. Employee #1 was feeding a piece of sheet metal  into the machine  and his left hand's middle finger went under the guard and  was caught in between a hold-down and the table. As a result  Employee #1 lost  the tip of his finger. No one witnessed this accident. Employee #1 was taken  to the Kaiser Permanente Hospital in South San Francisco but was not admitted.  He was treated and released.,Employee Amputates Finger While Using Metal Sheer,mechanical_caught_in_between,moderate,direct_contact,degraded,point_of_operation,True,"The close proximity of the knife to the guard, combined with the wide openings and lack of proper guarding, created a high risk of limb entrapment. A slight movement or increased feed rate could have easily resulted in a more severe injury, including amputation of the hand or forearm.",Employee #1 lost the tip of his finger,{'1': 'amputation'},0.98,True,65.6,"{'energy_level_pts': 2, 'exposure_pts': 3, 'barrier_pts': 1.5, 'counterfactual_pts': 4, 'raw_total': 10.5, 'max_possible': 16}"
201507084,"At approximately 11:30 a.m. on October 9  2006  an employee was working for a  research and manufacturing facility in Fremont  California  that produced  phosphors for white LEDs and other lighting applications. The employee  a ""Wet  Lab"" technician  was using a hand pump to transfer liquid ammonium hydroxide  from a glass carboy on a rolling cart  to containers of chemical mixtures  inside a standard laboratory hood. A small  0.25 in. plastic hose at the base  of the pump  separated from the pump  which then sprayed approximately 10-30  ml. of liquid onto the employee's face  neck  and throat. The hand pump had no  clamp or other fastening device to hold the worn hose onto the pump base. The  employee was taken by ambulance to Washington Hospital in Fremont  and was  hospitalized overnight for observation. The employee was treated for chemical  burns to the face  neck  mouth  and nose  and for inhalation of chemical  vapors.",Lab Technician Suffers Chemical Burns When Hand Pump Fails,chemical,moderate,direct_contact,absent,ppe,True,The pump failure directly resulted in a spray of corrosive chemical onto the face and airway with no restraint; a slight change in the hose's position or the pump’s operation could have caused severe respiratory damage or burns to the eyes.,A small 0.25 in. plastic hose at the base of the pump separated from the pump which then sprayed approximately 10-30 ml. of liquid onto the employee's face neck and throat,{'1': 'burn'},0.98,True,75.0,"{'energy_level_pts': 2, 'exposure_pts': 3, 'barrier_pts': 3, 'counterfactual_pts': 4, 'raw_total': 12, 'max_possible': 16}"
200530673,On April 10  2006  Employee #1 was performing his regular work for his  employee  a facility that did steel fabrication  electrical repair  and  generator sales. He was attempting to shave a 2-inch by 3-inch piece of steel   using a Niagara Model Number IF-12-1/2 II side sheer. He misjudged where the  machine's hold-down device was in relation to his finger  and the machine  closed on the small finger on his right hand  crushing it. It was necessary to  amputate the finger surgically at the first digit.,Employee Crushes Finger In Shear  And Finger Is Amputated,mechanical_moving_equipment,high,direct_contact,partially_functioning,point_of_operation,True,"The shear machine's design and operation, combined with the operator’s misjudgment of the hold-down device position, created a high-energy impact directly on the finger. A slight adjustment in hand positioning or machine travel could have resulted in severe crushing injuries or amputation of multiple digits.",He misjudged where the machine's hold-down device was in relation to his finger,{'1': 'amputation'},0.98,True,68.8,"{'energy_level_pts': 4, 'exposure_pts': 3, 'barrier_pts': 0, 'counterfactual_pts': 4, 'raw_total': 11, 'max_possible': 16}"
201085875,On July 7  2004  Employee #1  a helper  and a shear operator were positioning  a piece of wire cloth to square up the edge. There was a miscommunication  between the employers and the shear was engaged. The material hold down came  down on Employee #1's finger  amputating it. The front guard was inadequate.  Employee #1 was taken to Kaweah Delta Hospital for treatment.,Employee'S Finger Amputated In Shearing Machine,mechanical_caught_in_between,high,direct_contact,degraded,point_of_operation,True,The unguarded shear operating at high speed with a misaligned hold-down clamp presented an immediate risk of severe crushing injury; a slight adjustment in the material's position or a more robust guard could have resulted in amputation or death.,The material hold down came down on Employee #1's finger amputating it,{'1': 'amputation'},0.98,True,78.1,"{'energy_level_pts': 4, 'exposure_pts': 3, 'barrier_pts': 1.5, 'counterfactual_pts': 4, 'raw_total': 12.5, 'max_possible': 16}"
201158144,At approximately 7:00 a.m. on August 19  2003  Employee #1 was operating the  Pusher Machine Number 3. The machine consisted of a mandrel and clamping dies  and equipped with two hand controls. Metallic barbwire and a wing nut are  placed on the mandrel and a flex hose connector in the clamping dies. After  placing the flex hose in clamping dies  an operator presses the left control  button to hold the hose in place. The next step is to press both control  buttons  activating the machine and causing the mandrel to move forward. The  mandrel inserts the barb assembly into the flex hose. Employee #1 was having  problem with the clamping dies holding the flex hose. She asked another  coworker to help her. The coworker came to her work station and started the  cycle process placing the flex hose in the clamping dies. During operating  cycle the Employee #1 inadvertently placed her finger in the closing clamping  dies of the machine as the coworker pressed the control button. The clamping  action resulted in the amputation of the finger of Employee #1. She was taken  to a medical center when she received surgical care for her severed finger and  then released.,Employee Amputates Finger In Machinery,mechanical_caught_in_between,moderate,direct_contact,partially_functioning,point_of_operation,True,The clamping dies were actively closing around the employee's finger during operation; a slight increase in pressure or a momentary lapse in awareness could have resulted in severe crushing injuries and permanent disability.,The clamping action resulted in the amputation of the finger,{'1': 'amputation'},0.98,True,56.2,"{'energy_level_pts': 2, 'exposure_pts': 3, 'barrier_pts': 0, 'counterfactual_pts': 4, 'raw_total': 9, 'max_possible': 16}"
201035656,At approximately 10:30 a.m. on August 19  2003  Employee #1  the warehouse  manager was walking back to his office after meeting with a customer outside.  He was traveling along a corridor  reportedly reading a document when he  encountered a forklift  which was parked on one side of the corridor. The  forklift was equipped with two straight-sided clamp attachments that carried a  4-ft by 4-ft by 4-ft brown carton filled with used boxes. The driver stopped  the forklift to adjust the load. As Employee #1 approached the forklift from  the front  his right chest hit the left hand side clamp  causing him to lose  his balance and strike his head on the floor. Emergency medical personnel were  summoned. They arrived and took him to a medical center. At the hospital  he  was treated for a concussion and then hospitalized for observations.,Employee Receives Concussion After Striking Object,mechanical_moving_equipment,moderate,proximity_line_of_fire,functioning,mobile_equipment_driving,True,The forklift was moving and the employee was in the direct line of fire; a slight change in speed or position could have resulted in severe head trauma.,Employee #1 encountered a forklift which was parked on one side of the corridor,{'1': 'concussion_head_injury'},0.9500000000000001,False,50.0,"{'energy_level_pts': 2, 'exposure_pts': 2, 'barrier_pts': 0, 'counterfactual_pts': 4, 'raw_total': 8, 'max_possible': 16}"
201157674,On June 2  Employee #1 was operating the Extrusion Cut-off Saw  Serial Number  F00C0173376. He was cutting pieces 10 in. long  standing in front of the  machine where the saw blade was located. The cut was accomplished via a foot  pedal that was activated by Employee #1. At the time of the accident  the long  metal piece was at the end of the cutting process and the clamps were lowered  to hold the metal material in place. The right clamp was not in contact with  the material being cut. Employee #1 placed his right hand on the end piece to  steady it and to cut the last 10-in. piece. Employee #1 lowered the saw blade  with the foot pedal and when the blade was lowered he cut the tip of his right  index finger.,Employee Amputates Finger Tip With Saw Blade,mechanical_moving_equipment,high,proximity_line_of_fire,partially_functioning,point_of_operation,True,The operator's hand was in the direct line of fire of a high-speed rotating blade while attempting to manually complete the cut; a slight movement or slip could have resulted in amputation of the entire finger or hand.,Employee #1 placed his right hand on the end piece to steady it and to cut the last 10-in. piece,{'1': 'amputation'},0.98,True,62.5,"{'energy_level_pts': 4, 'exposure_pts': 2, 'barrier_pts': 0, 'counterfactual_pts': 4, 'raw_total': 10, 'max_possible': 16}"
201690898,At approximately 11:55 a.m.  on April 28  2003  Employee #1  a press operator  at Commercial Metal Forming  suffered a crushing injury to his left foot which  resulted in the amputation of an unspecified number of toes  while he was  working at Press Number 10 at Commercial Metal Forming  341 W. Collins Ave.   Orange  CA 92807. He had locked out the machine and removed a part from the  back and placed on the floor. He was in a kneeling position on his right knee   when the hold-down ring came off the press and fell onto his left foot.  Although he was wearing steel toed shoes  he sustained a crushing injury to  his foot. Employee #1 estimated the weight of the ring at 300 to 1000 lbs. He  was hospitalized for a month.,Employee Suffers Toe Amputation In Fall Of Press Part,mechanical_moving_equipment,very_high,proximity_line_of_fire,partially_functioning,lockout_tagout,True,"The hold-down ring, weighing potentially 300-1000 lbs, fell directly onto the foot while the press was locked out but still operational; a slight shift in the ring's trajectory or a failure of the locking mechanism could have resulted in catastrophic injury.",the hold-down ring came off the press and fell onto his left foot,{'1': 'amputation'},0.98,True,75.0,"{'energy_level_pts': 6, 'exposure_pts': 2, 'barrier_pts': 0, 'counterfactual_pts': 4, 'raw_total': 12, 'max_possible': 16}"
201690849,At approximately 4:45 p.m. on February 20  2003  Employee #1 was setting up  Press Number 123  a 200-ton hydraulic press  Serial Number 2902. He had  polished the punch earlier and was checking it as it moved back up through the  hold down. As the ram drifted up through the cushion  his fingers became  caught between the punch and the hold down. His index  middle  and ring  fingers were partially amputated.,Employee'S Fingers Amputated While Setting Up A Press,hydraulic,very_high,direct_contact,partially_functioning,lockout_tagout,True,The ram's movement through the cushion created a high-energy zone where fingers could be instantly crushed or severed; even a slight adjustment in the hold-down position would have resulted in a fatal injury.,his fingers became caught between the punch and the hold down,{'1': 'amputation'},0.98,True,81.2,"{'energy_level_pts': 6, 'exposure_pts': 3, 'barrier_pts': 0, 'counterfactual_pts': 4, 'raw_total': 13, 'max_possible': 16}"
200331254,On August 7  2002  Employee #1 was operating a veneer shear when her hand  became caught under the shear hold-down. A coworker attempted to free her  hand  but accidentally pressed the palm buttons  which activated the shear  blade. Three of Employee #1's fingers were amputated.,Employee Amputates Three Fingers While Using Veneer Shear,mechanical_caught_in_between,high,direct_contact,partially_functioning,point_of_operation,True,The shear blade was activated by a button press while the hand was already trapped; a slight adjustment in timing or pressure could have resulted in complete amputation of the hand or arm.,Employee #1 was operating a veneer shear when her hand became caught under the shear hold-down,{'1': 'amputation'},0.98,True,68.8,"{'energy_level_pts': 4, 'exposure_pts': 3, 'barrier_pts': 0, 'counterfactual_pts': 4, 'raw_total': 11, 'max_possible': 16}"
200525665,On August 1  2002  Employee #1 was operating a saw when two of his fingers  slipped under the hold-down device and were amputated. Apparently  the point  where the hood or hold-down device came in contact with the lumber was not  adequately guarded to prevent the employee's fingers from slipping underneath  it.,Employee'S Fingers Are Amputated While Operating Saw,mechanical_caught_in_between,high,proximity_line_of_fire,degraded,point_of_operation,True,The saw's rotating blade and the inadequate guarding allowed for direct finger contact; a slight adjustment to the hold-down device or hood position could have resulted in severe lacerations or amputation of more digits.,two of his fingers slipped under the hold-down device,{'1': 'amputation'},0.98,True,71.9,"{'energy_level_pts': 4, 'exposure_pts': 2, 'barrier_pts': 1.5, 'counterfactual_pts': 4, 'raw_total': 11.5, 'max_possible': 16}"
201163763,At approximately 2:00 a.m. on February 17  2002  Employee #1 was operating a  leak tester to check for escaping air from tires. The machinery would  pressurize a submerged tire within water and check for bubbles emanating from  the surface of the rim. The test began with the positioning of the rim on test  bed  then a hydraulic ram with cap attachment on both sides of the tire. The  hydraulic ram enclosed the tire sealing it from the water. The cap attachment  was equipped with an air nozzle that pressurized the tire with air. Following  the tire inspection  the test bed would rise out of the water and the  hydraulic ram would disengage. To operate the machine  the worker had to press  a two-hand device using both hands to initiate the ram cycles. As Employee #1  was retrieving the rim from the test bed  the ram cycled and crushed finger of  his left hand. He was transported to a medical clinic where he received  outpatient surgery for his injury. The accident resulted in his lost of  mobility and extendibility in the left finger.,Employee Crushes Finger In A Leak Tester,hydraulic,high,proximity_line_of_fire,partially_functioning,point_of_operation,True,The high-pressure hydraulic ram operating with a two-hand control and direct proximity to the worker's hand represents a significant risk of crushing injuries; a slight delay in operation or repositioning could have resulted in severe trauma.,As Employee #1 was retrieving the rim from the test bed,{'1': 'amputation'},0.98,True,62.5,"{'energy_level_pts': 4, 'exposure_pts': 2, 'barrier_pts': 0, 'counterfactual_pts': 4, 'raw_total': 10, 'max_possible': 16}"
201054186,At approximately 1:30 p.m. on June 6  2000  Employee #1  a machinist with  Votaw Precision Technology  was installing a rubber gasket on a 6 ft in  diameter by 1 1/2 in. to 2 in. thick blanking plate that weighed approximately  1 000 lb. A rubber seal had already been bonded on one side of the plate and  he was preparing to lift it to bond a seal on the other side. Employee #1 was  using a Yale 15-ton capacity Craneveyor crane  model #EEW15  serial  #BD237357B  to lift the blanking plate. He used a heavy-duty clamp to attach  the plate to the sling and to the hoist  and placed a piece of aluminum  between the rubber and the clamp to prevent the rubber from being damaged.  Employee #1 then lifted the blanking plate off the wooden pallet on which it  was stored. When he had the blanking plate in a vertical position  he tried to  tilt it toward the side that needed the seal  but the clamp holding the plate  slipped off and the plate came loose. It fell onto the ground on its edge and  toppled over  knocking down Employee #1 and striking his left leg before  falling back down onto the wooden pallet. He suffered a comminuted fracture of  his left femur and foot and was transported to Downey Hospital  where he was  admitted for six to seven days. The load was not effectively attached or  secured  nor was it properly rigged. Employee #1 was also too close to the  part as it was being moved.,Employee'S Leg Fractured When Blanking Plate Overturns,mechanical_lifting_operations,high,proximity_line_of_fire,degraded,none,True,The crane was used to lift a heavy plate with an unsecured clamp and the operator was close to the falling object; a slight change in the angle of the fall or a small increase in speed could have resulted in severe injury or death.,Employee #1 then lifted the blanking plate off the wooden pallet,{'1': 'fracture'},0.98,True,71.9,"{'energy_level_pts': 4, 'exposure_pts': 2, 'barrier_pts': 1.5, 'counterfactual_pts': 4, 'raw_total': 11.5, 'max_possible': 16}"
200521748,Employee #1's fingertip was amputated when in became caught in a clamp used  for holding material.,Employee'S Fingertip Amputated When Caught In Clamp,mechanical_caught_in_between,moderate,direct_contact,functioning,point_of_operation,True,A clamp designed to hold material can exert significant force; a small change in positioning or speed could have resulted in crushing injuries or further amputation.,Employee #1's fingertip was amputated when in became caught in a clamp used for holding material,{'1': 'amputation'},0.98,True,56.2,"{'energy_level_pts': 2, 'exposure_pts': 3, 'barrier_pts': 0, 'counterfactual_pts': 4, 'raw_total': 9, 'max_possible': 16}"
201079274,On April 16  2013 an incident occurred  where Employee #1 suffered crushing  type injuries to the chest in a large hay bale slicing machine. At the time of  the accident  Employee #21 entered the hay slicer to clean hay  Employee #1  stated that he pushed the stop button. Employee #1 stated that after he  entered the receiving hopper of the hay slicer that the door that stabilized  the sliced hay moved inward compressing him against an angle iron cross piece.  Employee #1 suffered a rib fracture  pulmonary contusion and a blunt chest  contusion. Employee #1 was transported by air ambulance to a local hospital   where he was hospitalized in excess of 24 hours.,Employee Seroiously Injured In Hay Processing Machine,mechanical_moving_equipment,high,direct_contact,partially_functioning,point_of_operation,True,The door mechanism compressing the worker against a fixed angle iron cross piece at high speed represents a significant risk of catastrophic injury to the chest; a slight change in the door's movement or timing could easily result in impalement or crushing of vital organs.,Employee #1 suffered crushing type injuries to the chest in a large hay bale slicing machine,{'1': 'fracture'},0.98,True,68.8,"{'energy_level_pts': 4, 'exposure_pts': 3, 'barrier_pts': 0, 'counterfactual_pts': 4, 'raw_total': 11, 'max_possible': 16}"
202555439,On January 12  2013  Employee #1 was working on the site of a partial  demolition and rehabilitation of a one-story retail building. He was operating  a forklift with a hopper. The hopper was to be used to collect demolition  debris  which then would be placed into a dumpster. When Employer #1 raised  the hopper with the forks the hopper  which was tilted slightly downwards  it  slid from the forks and struck Employee #1. He was thrown to the ground.  Employee #1 fell in a concave area underneath the hopper as the hopper hit the  ground  which allowed him to only receive bruises and contusions from the  falling hopper. Emergency medical personnel were summoned. They arrived and  transported him to a medical center  where he was admitted and treated for his  injuries and then hospitalized.,Employee Is Struck And Injured By Falling Hopper,mechanical_moving_equipment,moderate,proximity_line_of_fire,partially_functioning,none,True,"The hopper was tilted and slid off the forks, creating a direct line of impact with the worker's body. A slight change in the tilt or the fork position could have resulted in severe head trauma or death due to the height of the fall.",The hopper which was tilted slightly downwards it slid from the forks and struck Employee #1,{'1': 'contusion'},0.9500000000000001,True,50.0,"{'energy_level_pts': 2, 'exposure_pts': 2, 'barrier_pts': 0, 'counterfactual_pts': 4, 'raw_total': 8, 'max_possible': 16}"
